City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
263,Taft,IR,31.7471,54.2088,85.95,12,0,0.0,clear sky,2022-07-20 18:29:39
264,Mumford,GH,5.2618,-0.759,74.5,74,50,9.98,scattered clouds,2022-07-20 18:29:39
265,Sao Joao Da Barra,BR,-21.6403,-41.0511,78.89,74,65,12.24,broken clouds,2022-07-20 18:29:39
266,Elko,US,41.0002,-115.5012,88.74,28,37,7.0,scattered clouds,2022-07-20 18:27:17
267,Atambua,ID,-9.1061,124.8925,69.84,90,35,4.99,scattered clouds,2022-07-20 18:29:40
268,Flagstaff,US,35.1981,-111.6513,87.46,29,0,3.44,clear sky,2022-07-20 18:28:29
269,Bilibino,RU,68.0546,166.4372,42.12,79,85,3.83,overcast clouds,2022-07-20 18:29:40
270,Marzuq,YE,14.4,46.4667,80.42,52,100,5.97,overcast clouds,2022-07-20 18:29:40
271,Macherla,IN,16.4833,79.4333,87.8,58,79,3.02,broken clouds,2022-07-20 18:29:41
272,Tiarei,PF,-17.5333,-149.3333,73.42,71,8,9.37,light rain,2022-07-20 18:29:41
273,Elizabeth City,US,36.2946,-76.2511,95.05,63,0,10.36,clear sky,2022-07-20 18:26:04
274,Sao Raimundo Nonato,BR,-9.0153,-42.6994,89.51,25,33,10.98,scattered clouds,2022-07-20 18:29:41
275,Touros,BR,-5.1989,-35.4608,80.47,66,46,16.22,scattered clouds,2022-07-20 18:29:42
276,Cherskiy,RU,68.75,161.3,36.91,86,78,12.62,broken clouds,2022-07-20 18:29:42
277,Oranjemund,NA,-28.55,16.4333,54.19,80,4,23.15,clear sky,2022-07-20 18:29:49
278,Saint-Louis,SN,16.3333,-15.0,95.14,40,59,16.31,broken clouds,2022-07-20 18:29:49
279,Franklin,US,39.9667,-83.0166,91.09,65,75,18.41,broken clouds,2022-07-20 18:25:22
280,Upington,ZA,-28.4478,21.2561,57.58,54,0,5.75,clear sky,2022-07-20 18:29:50
281,Vyartsilya,RU,62.1764,30.693,70.61,100,95,10.45,overcast clouds,2022-07-20 18:29:50
282,Ushtobe,KZ,45.2514,77.9838,71.94,27,0,9.86,clear sky,2022-07-20 18:29:50
283,Umm Lajj,SA,25.0213,37.2685,89.62,53,1,7.47,clear sky,2022-07-20 18:29:51
284,Dingle,PH,10.9995,122.6711,77.23,88,40,2.33,scattered clouds,2022-07-20 18:28:44
285,Sao Filipe,CV,14.8961,-24.4956,76.73,87,88,2.8,overcast clouds,2022-07-20 18:29:51
286,Hervey Bay,AU,-25.2986,152.8535,64.04,70,98,23.76,light rain,2022-07-20 18:29:51
287,Port Elizabeth,ZA,-33.918,25.5701,57.09,94,75,1.99,broken clouds,2022-07-20 18:29:52
288,Bugiri,UG,0.5714,33.7417,66.06,67,43,5.97,scattered clouds,2022-07-20 18:29:52
289,Mana,GF,5.6592,-53.7767,83.21,69,13,9.22,few clouds,2022-07-20 18:29:53
290,Qasigiannguit,GL,68.8193,-51.1922,62.85,58,100,2.3,overcast clouds,2022-07-20 18:29:53
291,Manzhouli,CN,49.6,117.4333,66.36,62,73,1.97,broken clouds,2022-07-20 18:29:53
292,Kenai,US,60.5544,-151.2583,56.08,83,100,10.36,light rain,2022-07-20 18:29:54
293,Blagoyevo,RU,63.3667,47.9167,60.58,91,85,3.71,overcast clouds,2022-07-20 18:29:54
294,Arlit,NE,18.7369,7.3853,94.55,28,87,6.38,overcast clouds,2022-07-20 18:29:54
295,Archidona,ES,37.0965,-4.3887,97.41,21,0,7.92,clear sky,2022-07-20 18:29:54
296,Cidreira,BR,-30.1811,-50.2056,63.84,81,0,15.61,clear sky,2022-07-20 18:29:55
297,Kathu,TH,7.9178,98.3332,85.69,99,100,14.05,overcast clouds,2022-07-20 18:29:55
298,Ilhabela,BR,-23.7781,-45.3581,70.2,88,52,3.13,broken clouds,2022-07-20 18:29:55
299,Port Hardy,CA,50.6996,-127.4199,57.38,88,75,6.91,broken clouds,2022-07-20 18:29:56
300,Shingu,JP,33.7333,135.9833,75.13,71,99,5.35,overcast clouds,2022-07-20 18:25:02
301,Alta Floresta,BR,-9.8756,-56.0861,96.62,21,0,6.91,clear sky,2022-07-20 18:29:56
302,Voi,KE,-3.3945,38.563,67.6,70,50,10.89,scattered clouds,2022-07-20 18:29:56
303,Baturaja,ID,-4.1333,104.1667,73.11,98,55,2.48,broken clouds,2022-07-20 18:29:57
304,Avera,US,33.194,-82.5271,85.51,44,23,9.69,few clouds,2022-07-20 18:29:57
305,Marcala,HN,14.15,-88.0333,76.48,48,77,4.36,broken clouds,2022-07-20 18:29:57
306,Cayenne,GF,4.9333,-52.3333,87.84,1,0,10.36,clear sky,2022-07-20 18:29:58
307,Adre,TD,13.4667,22.2,71.49,87,79,13.67,heavy intensity rain,2022-07-20 18:29:58
308,Catuday,PH,16.2923,119.8062,81.88,78,86,7.99,heavy intensity rain,2022-07-20 18:29:58
309,Flinders,AU,-34.5833,150.8552,51.19,93,99,5.01,light rain,2022-07-20 18:29:59
310,Beipiao,CN,41.7919,120.7792,68.99,88,100,1.1,overcast clouds,2022-07-20 18:29:59
311,Upernavik,GL,72.7868,-56.1549,48.13,70,49,7.63,scattered clouds,2022-07-20 18:29:59
312,Verkhoyansk,RU,67.5447,133.385,43.41,80,98,3.49,overcast clouds,2022-07-20 18:30:00
313,Agirish,RU,61.9247,63.0231,58.51,86,77,4.14,light rain,2022-07-20 18:30:00
314,Ugoofaaru,MV,5.6667,73.0,80.29,79,100,13.38,overcast clouds,2022-07-20 18:30:00
315,Oudtshoorn,ZA,-33.5907,22.2014,52.16,91,32,3.02,scattered clouds,2022-07-20 18:30:01
316,Borba,BR,-4.3878,-59.5939,90.93,42,100,3.62,overcast clouds,2022-07-20 18:30:01
317,Tual,ID,-5.6667,132.75,78.75,77,100,17.54,overcast clouds,2022-07-20 18:30:01
318,Seoul,KR,37.5683,126.9778,74.8,91,100,16.11,moderate rain,2022-07-20 18:27:40
319,Awjilah,LY,29.1081,21.2869,82.99,42,0,18.75,clear sky,2022-07-20 18:30:02
320,Santiago De Cao,PE,-7.9589,-79.2392,64.53,72,100,10.36,overcast clouds,2022-07-20 18:30:03
321,Marystown,CA,47.1666,-55.1483,68.86,100,98,8.01,overcast clouds,2022-07-20 18:30:10
322,Mudgee,AU,-32.5943,149.5871,48.61,80,98,9.95,overcast clouds,2022-07-20 18:30:11
323,Srednekolymsk,RU,67.45,153.6833,45.77,74,100,6.76,overcast clouds,2022-07-20 18:30:11
324,Vanimo,PG,-2.6741,141.3028,75.25,89,100,5.44,moderate rain,2022-07-20 18:30:11
325,Helmsdale,GB,58.1168,-3.6517,62.94,73,45,17.63,scattered clouds,2022-07-20 18:30:12
326,Garowe,SO,8.4054,48.4845,80.29,41,100,18.28,overcast clouds,2022-07-20 18:30:12
327,Talnakh,RU,69.4865,88.3972,52.21,72,83,2.64,broken clouds,2022-07-20 18:27:34
328,Samarai,PG,-10.6167,150.6667,79.92,80,27,9.06,scattered clouds,2022-07-20 18:30:13
329,Coihaique,CL,-45.5752,-72.0662,36.21,80,75,2.3,light snow,2022-07-20 18:30:13
330,Baculin,PH,7.4525,126.5842,78.1,83,75,4.03,broken clouds,2022-07-20 18:30:13
331,Lanivtsi,UA,49.8633,26.0908,65.77,74,65,10.6,broken clouds,2022-07-20 18:30:14
332,Owosso,US,42.9978,-84.1766,91.8,60,75,19.57,broken clouds,2022-07-20 18:30:14
333,Aiken,US,33.5835,-81.5998,81.19,74,100,6.91,overcast clouds,2022-07-20 18:30:14
334,Gigmoto,PH,13.7796,124.39,81.63,85,100,5.59,overcast clouds,2022-07-20 18:30:15
335,Nemuro,JP,43.3236,145.575,56.95,92,66,8.66,broken clouds,2022-07-20 18:30:15
336,Quimper,FR,48.0,-4.1,64.98,82,20,12.66,few clouds,2022-07-20 18:30:15
337,Odweyne,SO,9.4092,45.064,71.37,54,73,18.23,broken clouds,2022-07-20 18:30:16
338,Havoysund,NO,70.9963,24.6622,52.03,84,80,9.75,broken clouds,2022-07-20 18:30:16
339,Volnoye,UA,47.6365,34.8139,74.79,46,71,10.67,broken clouds,2022-07-20 18:30:16
340,Vastse-Kuuste,EE,58.1669,26.9343,66.04,71,12,7.18,few clouds,2022-07-20 18:30:17
341,Nefteyugansk,RU,61.0998,72.6035,61.0,60,96,4.45,overcast clouds,2022-07-20 18:30:17
342,Yulara,AU,-25.2406,130.9889,46.69,48,5,11.05,clear sky,2022-07-20 18:30:17
343,Bentiu,SS,9.2333,29.8333,73.15,88,100,2.37,overcast clouds,2022-07-20 18:30:18
344,Abbeville,FR,50.1,1.8333,67.48,78,100,6.08,overcast clouds,2022-07-20 18:30:18
345,Ous,RU,60.9058,61.5186,58.6,96,100,7.07,light rain,2022-07-20 18:30:18
346,Rawson,AR,-43.3002,-65.1023,54.3,53,100,26.22,overcast clouds,2022-07-20 18:30:19
347,Sundsvall,SE,62.3913,17.3063,66.96,69,83,6.91,broken clouds,2022-07-20 18:30:19
348,Jalandhar,IN,31.3256,75.5792,78.62,88,100,10.09,overcast clouds,2022-07-20 18:30:19
349,Astana,KZ,51.1801,71.446,78.75,44,0,6.71,clear sky,2022-07-20 18:30:20
350,Orbetello,IT,42.4408,11.2196,86.0,35,0,4.61,clear sky,2022-07-20 18:30:20
351,Huanren,CN,41.2647,125.3667,66.4,97,100,1.52,overcast clouds,2022-07-20 18:30:20
352,Kattivakkam,IN,13.2167,80.3167,84.07,83,93,12.24,overcast clouds,2022-07-20 18:30:21
353,Vitim,RU,59.4511,112.5578,60.62,94,100,7.76,light rain,2022-07-20 18:30:21
354,Bijie,CN,27.3125,105.2942,61.79,97,100,5.61,overcast clouds,2022-07-20 18:30:21
355,Solnechnyy,RU,50.7214,136.6319,58.68,94,100,5.06,overcast clouds,2022-07-20 18:30:22
356,Ayagoz,KZ,47.9714,80.4392,66.96,30,12,8.84,few clouds,2022-07-20 18:30:22
357,Yantal,RU,56.8471,105.2542,52.75,95,97,3.02,overcast clouds,2022-07-20 18:30:23
358,Nanortalik,GL,60.1432,-45.2371,52.63,79,19,13.96,few clouds,2022-07-20 18:30:23
359,Banda Aceh,ID,5.5577,95.3222,80.4,73,100,14.45,overcast clouds,2022-07-20 18:30:23
360,Cairns,AU,-16.9167,145.7667,69.75,86,100,6.91,overcast clouds,2022-07-20 18:30:24
361,Russkaya Polyana,UA,49.417,31.9201,63.43,76,41,9.89,scattered clouds,2022-07-20 18:30:24
362,Bambui,BR,-20.0064,-45.9769,84.29,27,4,8.88,clear sky,2022-07-20 18:28:35
363,Faanui,PF,-16.4833,-151.75,77.56,66,0,9.64,clear sky,2022-07-20 18:30:21
364,Aksarka,RU,66.5606,67.7975,58.33,59,100,7.34,overcast clouds,2022-07-20 18:30:24
365,Grand-Lahou,CI,5.1367,-5.0242,75.02,72,88,8.52,overcast clouds,2022-07-20 18:30:25
366,Anqiu,CN,36.4342,119.1925,67.96,97,29,4.68,scattered clouds,2022-07-20 18:30:25
367,Trancoso,MX,22.7333,-102.3667,79.97,26,97,7.45,overcast clouds,2022-07-20 18:30:25
368,Paris,FR,48.8534,2.3488,74.17,81,75,10.36,light rain,2022-07-20 18:27:02
369,Ponta Delgada,PT,37.7333,-25.6667,72.32,83,75,5.75,broken clouds,2022-07-20 18:30:33
370,Tukrah,LY,32.5341,20.5791,77.29,68,0,12.44,clear sky,2022-07-20 18:30:33
371,Caucaia,BR,-3.7361,-38.6531,87.31,61,20,13.8,few clouds,2022-07-20 18:29:18
372,Ancud,CL,-41.8697,-73.8203,42.22,64,84,15.39,broken clouds,2022-07-20 18:30:34
373,Kupang,ID,-10.1667,123.5833,74.16,87,98,9.13,overcast clouds,2022-07-20 18:30:34
374,Waitara,NZ,-38.925,174.25,51.49,69,42,17.78,light rain,2022-07-20 18:30:34
375,Lorengau,PG,-2.0226,147.2712,79.34,80,95,3.71,overcast clouds,2022-07-20 18:30:35
376,Namibe,AO,-15.1961,12.1522,63.23,82,100,13.8,overcast clouds,2022-07-20 18:30:35
377,Eureka,US,40.8021,-124.1637,66.2,81,68,1.01,broken clouds,2022-07-20 18:30:35
378,Ust-Maya,RU,60.4167,134.5333,63.68,86,31,3.15,scattered clouds,2022-07-20 18:30:35
379,Omsukchan,RU,62.5333,155.8,49.53,45,100,6.26,overcast clouds,2022-07-20 18:30:36
380,Saskylakh,RU,71.9167,114.0833,37.27,90,68,12.39,broken clouds,2022-07-20 18:30:36
381,Coahuayana,MX,18.7333,-103.6833,96.58,46,84,4.5,broken clouds,2022-07-20 18:30:36
382,Lakatoro,VU,-16.0999,167.4164,79.03,84,40,12.64,scattered clouds,2022-07-20 18:30:37
383,Wanganui,NZ,-39.9333,175.05,47.59,93,100,10.0,overcast clouds,2022-07-20 18:30:37
384,Westport,US,41.1415,-73.3579,98.44,55,0,11.5,clear sky,2022-07-20 18:30:38
385,Dukat,RU,62.55,155.55,48.16,52,99,5.35,overcast clouds,2022-07-20 18:30:38
386,Sistranda,NO,63.7256,8.834,62.56,96,100,2.1,moderate rain,2022-07-20 18:30:38
387,Ostrovnoy,RU,68.0531,39.5131,48.54,96,22,5.41,few clouds,2022-07-20 18:30:39
388,Samaro,PK,25.2815,69.3965,85.32,77,72,18.92,broken clouds,2022-07-20 18:30:39
389,Lugovoy,KZ,42.9472,72.7644,73.6,22,0,5.03,clear sky,2022-07-20 18:30:39
390,Verkhnyaya Inta,RU,65.9811,60.3094,63.01,61,90,7.78,overcast clouds,2022-07-20 18:30:40
391,Tautira,PF,-17.7333,-149.15,75.67,75,0,10.49,light rain,2022-07-20 18:30:40
392,Finschhafen,PG,-6.6024,147.8681,77.95,83,59,3.11,broken clouds,2022-07-20 18:30:40
393,Villa Bruzual,VE,9.3328,-69.1208,79.95,85,67,3.33,broken clouds,2022-07-20 18:30:41
394,Mporokoso,ZM,-9.3727,30.125,68.83,40,100,6.44,overcast clouds,2022-07-20 18:30:41
395,Vrangel,RU,42.7297,133.0839,62.82,94,100,6.85,overcast clouds,2022-07-20 18:30:41
396,Cap Malheureux,MU,-19.9842,57.6142,71.47,57,95,5.99,overcast clouds,2022-07-20 18:30:41
397,Killybegs,IE,54.6333,-8.45,58.71,73,100,7.99,overcast clouds,2022-07-20 18:30:42
398,Wajima,JP,37.4,136.9,73.63,85,100,2.57,overcast clouds,2022-07-20 18:30:42
399,Saint-Paul,RE,-21.0096,55.2707,68.11,68,35,7.38,scattered clouds,2022-07-20 18:30:42
400,Pitelino,RU,54.5777,41.8145,55.45,97,100,6.73,overcast clouds,2022-07-20 18:30:43
401,Jalingo,NG,8.8833,11.3667,72.66,95,100,2.01,overcast clouds,2022-07-20 18:30:43
402,Ketchikan,US,55.3422,-131.6461,57.67,88,100,12.66,overcast clouds,2022-07-20 18:30:43
403,Vila Do Maio,CV,15.1333,-23.2167,81.39,80,26,3.8,scattered clouds,2022-07-20 18:30:44
404,Watertown,US,42.3709,-71.1828,99.52,47,75,16.11,broken clouds,2022-07-20 18:27:18
405,Rudnichnyy,RU,59.617,52.4703,52.79,96,21,3.27,few clouds,2022-07-20 18:30:44
406,Ahuimanu,US,21.4447,-157.8378,82.11,69,20,14.97,few clouds,2022-07-20 18:30:45
407,Terrace,CA,54.5163,-128.6035,62.51,67,75,2.3,broken clouds,2022-07-20 18:26:30
408,Repatriacion,PY,-25.5333,-55.95,81.88,53,14,7.78,few clouds,2022-07-20 18:30:45
409,Namatanai,PG,-3.6667,152.4333,77.88,81,89,7.14,overcast clouds,2022-07-20 18:30:45
410,Kushiro,JP,42.975,144.3747,56.7,91,79,3.4,broken clouds,2022-07-20 18:30:46
411,Vardo,NO,70.3705,31.1107,53.58,94,100,0.0,overcast clouds,2022-07-20 18:30:46
412,Barra Do Garcas,BR,-15.89,-52.2567,91.98,27,0,6.91,clear sky,2022-07-20 18:26:21
413,Severo-Yeniseyskiy,RU,60.3725,93.0408,47.66,97,98,4.65,overcast clouds,2022-07-20 18:30:15
414,Bela,IN,25.9333,81.9833,84.92,78,100,8.01,moderate rain,2022-07-20 18:30:54
415,College,US,64.8569,-147.8028,60.08,77,75,4.61,broken clouds,2022-07-20 18:30:54
416,Guaraciaba Do Norte,BR,-4.1669,-40.7475,85.08,28,24,5.17,few clouds,2022-07-20 18:30:54
417,Rio Tercero,AR,-32.173,-64.1141,74.44,28,0,6.53,clear sky,2022-07-20 18:30:55
418,Chacarita,CR,9.9829,-84.7723,83.41,76,100,1.77,overcast clouds,2022-07-20 18:30:55
419,Pervoye Maya,RU,56.164,44.7196,54.72,91,67,5.35,broken clouds,2022-07-20 18:30:55
420,Letka,RU,59.6011,49.4232,52.97,94,100,1.81,overcast clouds,2022-07-20 18:30:56
421,Leshukonskoye,RU,64.8989,45.7622,67.26,59,81,4.63,broken clouds,2022-07-20 18:30:56
422,Puerto Morazan,NI,12.8504,-87.1717,92.17,46,99,6.04,overcast clouds,2022-07-20 18:30:56
423,Glendive,US,47.1053,-104.7125,86.49,36,0,17.27,clear sky,2022-07-20 18:30:57
424,Tabou,CI,4.423,-7.3528,75.2,72,98,7.16,overcast clouds,2022-07-20 18:30:57
425,Noumea,NC,-22.2763,166.4572,75.0,99,98,6.87,light rain,2022-07-20 18:30:57
426,Coyah,GN,9.75,-13.4167,76.15,96,100,4.83,light rain,2022-07-20 18:30:58
427,Bathsheba,BB,13.2167,-59.5167,86.61,79,40,11.5,scattered clouds,2022-07-20 18:30:08
428,Guaimaro,CU,21.05,-77.35,91.81,44,74,9.42,broken clouds,2022-07-20 18:30:58
429,Darhan,MN,49.4867,105.9228,57.27,72,99,3.87,overcast clouds,2022-07-20 18:30:59
430,Haines Junction,CA,60.7522,-137.5108,55.35,54,100,3.44,overcast clouds,2022-07-20 18:30:59
431,Le Vauclin,MQ,14.5452,-60.8388,84.25,79,20,11.5,few clouds,2022-07-20 18:30:59
432,Pukhrayan,IN,26.2333,79.85,82.45,78,100,7.23,light rain,2022-07-20 18:31:00
433,Ifo,NG,6.8144,3.1958,74.64,72,82,6.8,broken clouds,2022-07-20 18:31:00
434,Payo,ID,-3.7508,103.6372,71.91,98,44,1.99,scattered clouds,2022-07-20 18:31:01
435,Monte Carmelo,BR,-18.7247,-47.4986,81.93,24,0,10.67,clear sky,2022-07-20 18:31:01
436,Teahupoo,PF,-17.8333,-149.2667,67.96,74,1,10.69,light rain,2022-07-20 18:31:01
437,Gorom-Gorom,BF,14.4439,-0.2361,87.62,50,100,14.25,overcast clouds,2022-07-20 18:31:02
438,Sinnamary,GF,5.3833,-52.95,82.18,72,21,8.41,few clouds,2022-07-20 18:26:29
439,Smila,UA,49.2224,31.8871,64.27,77,81,7.92,broken clouds,2022-07-20 18:31:02
440,Padang,ID,-0.9492,100.3543,76.28,86,48,3.85,light rain,2022-07-20 18:31:02
441,Anadyr,RU,64.75,177.4833,41.5,86,40,6.71,scattered clouds,2022-07-20 18:31:03
442,Inhambane,MZ,-23.865,35.3833,67.98,94,0,3.44,clear sky,2022-07-20 18:31:03
443,Kapit,MY,2.0167,112.9333,73.58,99,53,0.31,broken clouds,2022-07-20 18:31:03
444,Narsaq,GL,60.9167,-46.05,57.42,85,94,2.59,overcast clouds,2022-07-20 18:31:04
445,Elmadag,TR,39.9208,33.2308,68.34,53,2,7.96,clear sky,2022-07-20 18:31:04
446,Wattegama,LK,6.7989,81.4808,75.25,92,93,4.5,overcast clouds,2022-07-20 18:31:05
447,Menongue,AO,-14.6585,17.691,56.86,38,11,5.03,few clouds,2022-07-20 18:31:05
448,Atherton,GB,53.5237,-2.4935,67.28,74,100,8.01,overcast clouds,2022-07-20 18:31:05
449,Gari,RU,59.4307,62.3497,60.39,97,95,7.34,overcast clouds,2022-07-20 18:31:06
450,Orlik,RU,52.5178,99.825,44.78,84,95,0.94,overcast clouds,2022-07-20 18:31:06
451,Ucluelet,CA,48.9329,-125.5528,55.71,74,2,4.79,clear sky,2022-07-20 18:31:06
452,Xichang,CN,27.8964,102.2634,65.61,87,96,1.66,overcast clouds,2022-07-20 18:31:07
453,Gravdal,NO,68.1214,13.5031,57.09,94,40,14.97,scattered clouds,2022-07-20 18:31:07
454,Katobu,ID,-4.9408,122.5276,74.59,96,8,4.9,clear sky,2022-07-20 18:31:08
455,Lata,PT,40.1629,-8.3327,75.63,51,0,6.02,clear sky,2022-07-20 18:31:08
456,Nabinagar,BD,23.8917,90.9733,78.35,95,100,7.54,overcast clouds,2022-07-20 18:31:08
457,Sur,OM,22.5667,59.5289,84.29,75,97,14.79,overcast clouds,2022-07-20 18:31:09
458,Marienburg,PL,54.0359,19.0266,75.11,59,0,5.57,clear sky,2022-07-20 18:31:09
459,Tromso,NO,69.6496,18.957,62.62,67,75,1.14,light rain,2022-07-20 18:31:09
460,Asau,RO,46.4333,26.4,74.32,59,7,5.82,clear sky,2022-07-20 18:31:10
461,Kadoma,JP,34.7333,135.5833,78.19,74,87,1.14,overcast clouds,2022-07-20 18:31:10
462,Carman,CA,49.4992,-98.0016,80.67,53,5,9.22,clear sky,2022-07-20 18:31:18
463,Zharkovskiy,RU,55.849,32.2697,57.13,76,100,11.05,overcast clouds,2022-07-20 18:31:18
464,Karratha,AU,-20.7377,116.8463,66.56,62,1,3.74,clear sky,2022-07-20 18:31:14
465,Sampit,ID,-2.5333,112.95,73.53,98,20,1.68,few clouds,2022-07-20 18:31:18
466,Abu Dhabi,AE,24.4667,54.3667,96.91,69,0,9.22,clear sky,2022-07-20 18:27:47
467,Tura,IN,25.5198,90.2201,74.97,97,100,5.77,overcast clouds,2022-07-20 18:31:19
468,General Roca,AR,-39.0333,-67.5833,68.88,27,0,25.93,clear sky,2022-07-20 18:31:19
469,Tahta,EG,26.7693,31.5021,91.33,19,58,8.86,broken clouds,2022-07-20 18:31:19
470,Barra,BR,-11.0894,-43.1417,86.63,32,3,3.76,clear sky,2022-07-20 18:31:20
471,Clarence Town,AU,-32.5833,151.7833,60.85,89,86,0.83,overcast clouds,2022-07-20 18:31:20
472,Cockburn Town,TC,21.4612,-71.1419,82.04,77,1,19.66,clear sky,2022-07-20 18:27:53
473,Thoen,TH,17.6129,99.2161,75.99,97,100,1.57,overcast clouds,2022-07-20 18:31:20
474,Asha,RU,54.9973,57.2722,54.27,97,13,3.58,few clouds,2022-07-20 18:31:21
475,Zyryanka,RU,65.75,150.85,45.03,71,100,8.97,overcast clouds,2022-07-20 18:31:21
476,Khotynets,RU,53.1286,35.3966,54.45,93,14,12.15,few clouds,2022-07-20 18:31:22
477,Balkhash,KZ,46.844,74.9804,76.15,43,0,11.54,clear sky,2022-07-20 18:31:22
478,Kodinsk,RU,58.6881,99.1844,52.39,97,100,3.71,overcast clouds,2022-07-20 18:31:22
479,Tamandare,BR,-8.7597,-35.1047,76.64,84,23,11.12,few clouds,2022-07-20 18:31:23
480,Vanavara,RU,60.34,102.2797,57.18,84,95,5.14,overcast clouds,2022-07-20 18:31:23
481,Plouzane,FR,48.3833,-4.6167,64.45,85,100,9.22,overcast clouds,2022-07-20 18:31:23
482,Pandamatenga,BW,-18.5278,25.627,62.98,61,93,5.7,overcast clouds,2022-07-20 18:31:24
483,Mount Isa,AU,-20.7333,139.5,55.17,35,0,8.05,clear sky,2022-07-20 18:31:24
484,Sola,VU,-13.8833,167.55,77.67,94,75,0.0,broken clouds,2022-07-20 18:31:24
485,Hede,CN,33.7681,120.2517,71.04,95,100,8.55,light rain,2022-07-20 18:31:25
486,San Patricio,US,28.017,-97.5169,97.18,43,0,20.09,clear sky,2022-07-20 18:31:25
487,Crystal Beach,CA,42.8699,-79.0583,91.62,57,35,3.0,scattered clouds,2022-07-20 18:31:25
488,Bure,ET,10.7,37.0667,55.81,99,100,1.5,light rain,2022-07-20 18:31:26
489,Kapitan Ramon,PH,10.7749,123.1256,75.99,85,21,2.66,few clouds,2022-07-20 18:31:26
490,Hamilton,US,39.1834,-84.5333,92.75,67,75,12.66,haze,2022-07-20 18:30:19
491,Hualmay,PE,-11.0964,-77.6139,66.29,71,54,9.84,broken clouds,2022-07-20 18:31:26
492,Chicama,PE,-7.8447,-79.1469,63.14,57,4,9.31,clear sky,2022-07-20 18:31:27
493,Teyateyaneng,LS,-29.1472,27.7489,47.37,51,14,3.58,few clouds,2022-07-20 18:31:27
494,Kuito,AO,-12.3833,16.9333,58.89,37,10,2.53,clear sky,2022-07-20 18:31:27
495,Kahului,US,20.8947,-156.47,78.82,65,20,14.97,few clouds,2022-07-20 18:31:07
496,Kabompo,ZM,-13.5927,24.2008,66.65,42,76,2.93,broken clouds,2022-07-20 18:31:28
497,Ukiah,US,39.1502,-123.2078,96.44,27,0,3.44,clear sky,2022-07-20 18:30:03
498,Bontang,ID,0.1333,117.5,78.89,82,1,1.28,clear sky,2022-07-20 18:31:28
499,Toamasina,MG,-18.1667,49.3833,67.91,83,20,10.45,light rain,2022-07-20 18:31:28
500,Prieska,ZA,-29.6641,22.7474,58.24,45,4,8.14,clear sky,2022-07-20 18:31:29
501,Visnes,NO,59.3556,5.2242,63.21,94,40,8.05,light intensity drizzle,2022-07-20 18:31:29
502,Gorontalo,ID,0.5412,123.0595,73.71,95,71,1.79,broken clouds,2022-07-20 18:31:29
503,Kulhudhuffushi,MV,6.6221,73.07,80.8,77,100,16.93,moderate rain,2022-07-20 18:31:30
504,Isangel,VU,-19.55,169.2667,77.11,83,97,9.22,overcast clouds,2022-07-20 18:31:30
505,Nuuk,GL,64.1835,-51.7216,50.61,87,100,16.11,overcast clouds,2022-07-20 18:31:30
506,Conakry,GN,9.538,-13.6773,77.07,94,75,11.5,light rain,2022-07-20 18:31:31
507,Ihosy,MG,-22.4,46.1167,57.02,96,44,6.44,scattered clouds,2022-07-20 18:31:31
508,Salinopolis,BR,-0.6136,-47.3561,81.0,81,39,8.39,scattered clouds,2022-07-20 18:31:31
509,Nouadhibou,MR,20.931,-17.0347,73.38,83,20,13.8,sand,2022-07-20 18:31:32
510,Salaga,GH,8.5508,-0.5188,78.13,63,99,5.91,overcast clouds,2022-07-20 18:31:39
511,Broadstairs,GB,51.3591,1.4394,75.0,65,15,5.01,few clouds,2022-07-20 18:31:39
512,Tolmachevo,RU,54.9824,82.7363,64.38,82,0,7.0,clear sky,2022-07-20 18:31:40
513,Bac Lieu,VN,9.285,105.7244,79.68,87,93,9.48,overcast clouds,2022-07-20 18:28:07
514,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,76.64,84,50,11.56,scattered clouds,2022-07-20 18:31:40
515,Jalu,LY,29.0331,21.5482,84.09,32,0,14.32,clear sky,2022-07-20 18:31:40
516,Riyadh,SA,24.6877,46.7219,100.54,9,38,11.48,scattered clouds,2022-07-20 18:28:32
517,Nicoya,CR,10.1483,-85.452,82.47,82,99,5.95,overcast clouds,2022-07-20 18:31:41
518,Olafsvik,IS,64.8945,-23.7142,51.39,76,99,12.5,overcast clouds,2022-07-20 18:31:41
519,Knysna,ZA,-34.0363,23.0471,53.55,89,33,2.95,scattered clouds,2022-07-20 18:31:41
520,Tokur,RU,53.1333,132.9,50.92,99,100,3.8,overcast clouds,2022-07-20 18:31:42
521,Trairi,BR,-3.2778,-39.2689,82.92,59,97,14.5,overcast clouds,2022-07-20 18:30:53
522,Chuy,UY,-33.6971,-53.4616,60.62,83,0,8.9,clear sky,2022-07-20 18:31:42
523,Ismailia,EG,30.6043,32.2723,79.11,60,0,10.07,clear sky,2022-07-20 18:31:43
524,Luau,AO,-10.7073,22.2247,68.81,30,5,4.56,clear sky,2022-07-20 18:31:43
525,Abu Zabad,SD,12.35,29.25,81.14,63,100,13.06,overcast clouds,2022-07-20 18:31:43
526,Raton,US,36.9034,-104.4391,90.32,32,0,6.91,clear sky,2022-07-20 18:31:44
